"TAXON_NAME_ID","SCIENTIFIC_NAME","AUTHOR_TEXT"
112137,"Corbicula awajiensis","Pils"
100616,"Cyrena bengalensis","Lamarck"
98961,"Polymesoda zeteki","Pilsbry"
225380,"Cyrena granssii",""
112573,"Corbicula sadoensis","Pils"
101592,"Cyrena panamanensis","Prime"
99548,"Corbicula nipponensis","Pils"
97394,"Corbicula linduensis","Boll"
96894,"Corbicula tanganyicensis","Crosse"
222015,"Cyrena cordiformis","Desh."
503441,"Cerion sagraiana obscurum","Maynard, 1896"
503510,"Durgella honesta","Gould, 1846"
503513,"Ariophanta retrorsa","Gould, 1843"
67615,"Helicella apicina","Lam."
107492,"Helicella oranensis","Morel."
174984,"Helicella humilima",""
174969,"Helicella angustina","Bgt."
181356,"Helicella cochlicella acuta","Mull."
170740,"Helicella lentipes","Loc"
170747,"Helicella montgiscardiana",""
170770,"Helicella papalis",""
76991,"Helicella tabarkana","Let. and Bgt."
68167,"Helicella klaptoczi","Stur."
177250,"Nodolittorina exigua","Dunker 1860"
67473,"Tricolia formosa","Turton"
46199,"Tricolia variabilis","(Pease, 1861)"
503625,"Sitala layardi","(Pfeiffer, 1853)"
503627,"Helix hugonis","Pfeiffer, 1863"
503628,"Naninia hugonis","(Pfeiffer, 1863)"
503634,"Bulimus ludovici","Pfeiffer, 1853"
502351,"Achatina bayoli","Morelet, 1888"
89504,"Barleeia haliotophila","Carpenter"
87561,"Amphithalamus inclusus","Carpenter"
78317,"Barleeia lirata","P.P. Cptr."
57154,"Amphithalamus punctulum","Philippi"
61568,"Anabathron glabratum","Muhlf."
53020,"Amphithalamus vallei","Aguayo and Jaume"
46266,"Barleeia","Clark, 1853"
90317,"Barleeia subtenuis rimata","Cpr."
76574,"Barleeia haliotophylla","Cpr."
46093,"Barleeia bentleyi","Bartsch, 1920"
48077,"Pisinna glabrata","(von Muehlfeldt, 1824)"
90161,"Haminoea virescens rosacea","Spicer"
76150,"Xaneus laevigatus","Anton"
92349,"Haminoea cymbiformis","Carpenter"
46732,"Haminoea elegans","(Gray, 1825)"
49666,"Atys cylindrica","(Helbling, 1779)"
39330,"Micromelo guamensis","Quoy & Grimaud, 1825"
46783,"Hydatina physis","Linnaeus, 1758"
38132,"Coryphella pellucida","(Alder & Hancock, 1843)"
78963,"Ancylus tardus",""
80029,"Ferrissia arkansasensis","Walker"
53551,"Ancylus strictus","Morelet 1845"
170142,"Helicella veranyi",""
170101,"Helicella subsynerosa",""
175783,"Trochoidea cretica","A. de Férussac, 1822"
170640,"Helicella avenionensis",""
177186,"Trochoidea (Xeroptyca) serrulata tuberculosa","Conrad"
170638,"Helicella augustiniana",""
167081,"Glessula perrotteti","Pfr"
167039,"Glessula orobia","Bens"
111370,"Opeas souverbianus","Gass"
112712,"Homorus fuscostrigatus","Sm"
102694,"Opeas subula","Pfr"
102049,"Pseudoglessula leonensis","Roding"
97335,"Mikenoella ahena","Conn"
101711,"Obeliscella lucidissima","Ehrenberg"
108487,"Homorus pattalus","Pils"
92382,"Subulina (Nothapalus) ferussacioides","Poll"
97655,"Thalassohelix ziczac","Yed"
92273,"Subulina angustior","Dohrn"
109796,"Obeliscus gonostomus","Gundl"
90902,"Helcina chrysocheila",""
82350,"Opeas oparanum","Pfr."
79012,"Tortaxis mirus ventrosus","Haude"
65685,"Girvella inornata","Chaqer"
66395,"Fissurella bridgesii","Reeve"
94641,"Fissurella rifropicta","Pils."
87507,"Fissurella nudosa","Born"
86583,"Diodora harrassowitzi","von Iher"
96997,"Diodora jukesii","Reeve"
71576,"Puncturella billsae","Perez Farfante"
92425,"Fissurella alternata","Say"
78343,"Diodora jaumei","Aguay or Rehder"
88985,"Fissurella (Clypidella) pustula","Lam."
74974,"Lucapina cancellata","Sby."
80787,"Lucapina adspersa","Phil."
87005,"Diodora wetmorei","Farfante"
66403,"Macroschisma maxima","A. Adams"
502383,"Chilonopsis subplicatus","Sowerby, 1844"
502613,"Ena cantori","Philippi, 1844"
502614,"Ena cantori taiwanica","Möllendorff, 1884"
502618,"Ena colonus","Mollendorff, 1895"
502619,"Ena boeticata","(Ferrusac, 1821)"
54345,"Cerithium gremmatom","Hinds, 1844"
54707,"Rhinoclavus aluco","L."
71427,"Cerithium mirabile","C.B. Adams, 1845"
51698,"Bittium latreillii","(Payraydeau, 1826)"
49420,"Finella cerithid",""
51498,"Argyropeza leucocephala","(Watson, 1886)"
72826,"Cerithium versicolor","(Linnaeus, 1758)"
68157,"Cerithium sordidulum","Gould"
66156,"Cerithium alveolus","Hombron & Jacquinot, 1854"
49617,"Cerithium sejunctum","Iredale"
49620,"Finella cerithium",""
49368,"Rhinoclavis fasciatus","Brug"
56765,"Paludestrina truncata","Vanatta"
67342,"Rhinoclavis aluco","L."
41125,"Bittium yucatecanum","Dall, 1881"
59965,"Rhinoclavis vertegus","L."
61187,"Bittium granarium","L. C. Kiener, 1842"
70262,"Cerithium caerulium","Sowerby"
74387,"Cerithium granarium","Kiener"
97743,"Melaraphe sulcosa","Phil"
86172,"Tegula (Chlorostoma) rugosa","(A. Adams, 1853)"
71522,"Tegula lividomaculala","CB Adams"
67060,"Trochus nilotichus","Linnaeus, 1758"
96396,"Calliostoma (Calliostoma) capcellesi","Cl + Ag."
98475,"Euchelus fimbriatus","Pease"
95979,"Gibbula dabat","Dautz"
64175,"Calliostoma tenuis","Montagu"
87851,"Tsammobia stangeri","Gray"
93517,"Planams nucleus","Wood"
95593,"Umbonium monileferum","Lamarck"
65899,"Calliostoma albolineata","Turton"
67838,"Gibbula latior","Monts."
68287,"Cantharidus depictum","Deshayes"
95705,"Trochus amabilis","Jeff"
81943,"Tegula pfeifferi montereyi","Kien"
69356,"Gaza watsoni","Dahl"
92888,"Trochus articulatus",""
84298,"Calliostoma jocundum","Gld."
65551,"Calliostoma canaliculata","(Lightfoot, 1786)"
50802,"Cuspidaria atlantica","Allen & Morgan, 1981"
47122,"Cuspidaria pailoloana","Dall, Bartsch & Rehder, 1938"
51856,"Cuspidaria kundseni","Allen & Morgan, 1981"
106427,"Arcafusca","Brug"
107362,"Lyonsia corruscans",""
108762,"Thacia canradi","Couth"
91347,"Lyonsia californicus","Cur"
77097,"Lyonsia lyalina","Conr."
54527,"Lyonsia patagonica","d'Orb"
72728,"Pandora conradi","Couthouy"
55155,"Pandora inaeguivaluis","Linn."
56361,"Isocardia humaum","Linn."
54564,"Pandora claviculata",""
52591,"Pandora obtusa","Leach"
47824,"Pandora radians","Dall, 1915"
57051,"Isocardia humanum","(Linnaeus, 1758)"
105039,"Periploma argentana","Conr"
60971,"Periploma carpenteri","Dall, 1916"
58988,"Periploma ovata","D'Orb."
54460,"Periploma papyratum","Dall, 1886"
59499,"Unio topekensis","Lea"
56758,"Lampsilis cariosa","(Say, 1817)"
60243,"Planispica surrecta","Boettger"
62555,"Erronea caurica","Linne"
52228,"Quadrula cylindrica","Say"
59228,"Ptychobranchus occidentalis","Conrad"
49637,"Pleurobema oriforme",""
52963,"Quadrula verrucosa","Rafinesque"
52959,"Amblema rariplicata","(Desheyes)"
57568,"Elliptio tetralasmus","Say"
65398,"Leptodea laevissimus","Lea"
55054,"Anodonta cygnaea","Linne"
52439,"Actinonaias ligamentina","Barnes"
58361,"Elliptio spinosus","Lea"
61529,"Proptera laevissima",""
63260,"Anodonta bolliana","Call. (m.s.)"
57201,"Rhyncotrochus wiegmanni","v. Mts."
59789,"Cyclonaias granifera","Lea"
53032,"Lampsilis siliquoidea","(Barnes, 1823)"
51054,"Proptera purpurata","Lam"
273469,"Lima dilleri","Hyatt"
221332,"Lima (Plagiostoma) pectinoides","Zu."
98689,"Hochstetteria limoides","Sm."
64954,"Lima crassa","Forbes"
73720,"Acesta zealandica",""
68402,"Limaria basilanica","Ad & Rve"
60011,"Lima jeanae",""
54423,"Limaria pulleyi","Stuardo"
58024,"Limatula tenina","Allen, 2001"
37981,"Ctenoides sanctipauli","Stuardo, 1982"
47527,"Lima fragilis","Chemintz, 1784"
47425,"Lima pacifica","D'Orbigny, 1846"
233452,"Gryphaea calciola","G."
242242,"Exogyra reniformis","Gaf."
107390,"Placuna orbicularis",""
99823,"Placuna papyracea","Chem"
167150,"Hadra bellenderkerensis","Braz"
169324,"Spondylus gaedaropus",""
95907,"Spondylus spathuliferus","Sowerby"
81202,"Spondylus echinatus echinatus","Martyn"
70482,"Spondylus echinatus","Martyn"
111719,"Ferrissia oregonensis","Clessin"
99748,"Ferrissia (Laevipix) haitiana","Cl. + Ag."
85967,"Ferrissia caurina","Cooper"
89950,"Ancylus patagonicus","Biese"
88348,"Ancylus fluviatilis gibbosus","Muller, 1774"
78964,"Ancylus borealis",""
93449,"Ancylus (Ancylus) fluviatilis","Muller, 1774"
80930,"Ferrissia browni","Walker"
95165,"Ferrissia sallei","Bourg."
76772,"Ferrissia culicoides","d'Orb."
62148,"Laevapex","Walker, 1903"
111101,"Ancylus fluviatilis cornu","Cles"
108445,"Neoplanorbis tantillus","Pils"
172805,"Microtenon boettgeri","Mllf."
169363,"Patula tapirina",""
170145,"Helicella vulgarissima",""
227155,"Cyrena subangrulata","Lursy"
102306,"Corbicula astarina","v. Mts."
89445,"Nodularia biwae","Kob."
72929,"Corbicula larnaudien","Prime"
79698,"Cyrena cyprinae","Prime"
73916,"Corbicula consobrina","Caill"
74739,"Corbicula angasi","Prime"
74745,"Corbicula cumingii","Deshayes"
79699,"Cyrena regularis","Prime"
83653,"Corbicula gentiliana","Heude"
83672,"Corbicula gravis","Heude"
83664,"Corbicula ignobilis","Heude"
83661,"Corbicula aquilina","Heude"
71650,"Cyrena solida","Phil."
80204,"Corbicula ammiralis","Prime"
92545,"Batissa corbiculoides","Desh"
81429,"Cyrena exquisita","Prime, 1867"
169682,"Helicella amona",""
174731,"Helicella","Ferussac, 1821"
96222,"Monacha syriaca","Ehrb"
82340,"Cochlicella ventricosa","Drap"
73253,"Helicella gigaxi","(Muller, 1774)"
74887,"Helicella gauthieri",""
96204,"Helicella cretica littoralis","Mouss"
83240,"Helicella majoricensis","D+H"
89774,"Monilearia orbignyi","W.+B."
71410,"Helicella (Xerocrassa) cremai","Hesse"
170318,"Helicella bollenensis",""
107266,"Helicella panurga","Bgt."
86332,"Helicella meda","Porro"
170772,"Helicella sebkarum",""
81480,"Monilearia persimilis","Shuttl"
45761,"Haminoea angelensis","Baker & Hanna, 1927"
56040,"Haminoea antillarum quadaloupensis","Sby."
41199,"Haminoea simillima","Pease, 1868"
58758,"Atys semistrata","Pse."
63693,"Atys solida","Sby."
45698,"Atys semistriata","Pease, 1860"
49078,"Haminoea navicula","(da Costa, 1778)"
47980,"Trapezium","Muhlfeld, 1811"
59468,"Trapezium bicarinatum","Schumacher"
49126,"Trapezium vellicata","Reeve"
49097,"Trapezium duperreyi",""
51933,"Trapezium rostrata","Lamarck"
192634,"Trapezium carinatum","Gabb"
100821,"Helicella barcelloi","Pfr."
105186,"Helicella itala lentiginosa","(Linne)"
107555,"Candidula elegans",""
87747,"Monacha vicina","Rossm."
102968,"Helicella obvia dobrudschar","Kob"
65619,"Helicella (Trochoidea) sictula","C. and J. "
73529,"Helicella vestalis larnacensis","Rome and Keb."
71669,"Jaminea savleyi","Bqt"
71672,"Jaminea loplites","West"
74979,"Helicella ammonis","Schm."
83947,"Helicella nyelii homemeyeri","D+H"
81700,"Helicella simulata","Fer."
75121,"Helicella gigaxii heripensis","Mab"
93580,"Helicella lepotolpata","Dall"
70433,"Monacha obstructa","Ferr."
56787,"Helicella sipytensis","Oetin"
92386,"Subulona kwidschwiensis","Thiele"
76161,"Pseudoglessula fasciata","Coun"
68652,"Rumina decollata paivae","Lowe, 1861"
92297,"Pseudoglessula featheri","Tomlin"
93994,"Bocageia subuliniscus lucasi","Pils"
96934,"Subulina cerea","Mart"
92108,"Subulina paucispira mukongo","Beq + Cl"
92374,"Subulina (Nothapalus) paucispira","V. Mts."
88958,"Obeliscus homalogyrus",""
70020,"Subulina pestriata","V. Martens"
84627,"Subulona nebulosa","Mor."
73731,"Tortaxis mirus fuchianus","Haude"
60408,"Lamellaxis clavulinus","Pot and Mich"
85186,"Lamellaxis (Allopeas) gracilis artensis","Gass."
77502,"Prosopeas haughtoni","Benson"
92569,"Homorus iredalei","Prest"
72865,"Prosopeas swettenhami","(Ferussac, 1821)"
86751,"Marikellia rotunda","Desh."
65541,"Diodora australis","Krauss"
78787,"Lucapinella limatula hassleri","I.P. Farfante, 1943"
86373,"Neothyris lenticularis","(Deshayes, 1839)"
50898,"Diodora producta","(Monterosato, 1880)"
85630,"Fissurella mexicana",""
54890,"Fissurella clenchi","Farfante, 1943"
48614,"Diodora rupellii","(Sowerby G.B., I, 1835)"
48617,"Emarginula rosea","Bell, T., 1824"
75527,"Emarginula conica","Schumacher"
45845,"Lucapinella eleanorae","Lowe, 1935"
80356,"Diodora inaequalis picta","(Sowerby, 1835)"
81084,"Emarginula costulata","Deshayes"
45859,"Puncturella cooperi","Carpenter, 1864"
64146,"Emarginula huzardii","(Payraudeau, 1826)"
77819,"Pupillia aperta","Sowerby"
67086,"Megatebennus natalensis","Krauss"
57579,"Sipho hunkins","Clarke"
58485,"Fissurella blanoides","Reeve"
58491,"Amblychilepas",""
44926,"Cerithium emersonii","C.B. Adams, 1839"
53457,"Cerithium erythraeonense","Lam."
42942,"Cerithium pauperculum","C.B. Adams, 1852"
48469,"Paulonaria macula","Iredale"
38749,"Cerithium columna","Sowerby"
41575,"Cerithium rupestre","Risso, 1826"
45740,"Bittium sanjuanense","Bartsch, 1917"
175060,"Paludestrina aquicostata","Pils"
180445,"Cerithium lineoutum",""
180422,"Bittium paludosum","B.D. & Dautzenberg"
59688,"Limacina retroversa","Fleming"
167183,"Drepanotrema esperanzensis","Tryon"
111929,"Planorbis tumidus var","Pfr."
175766,"Gyraulus asechus","Jay"
167487,"Helisoma duryi intercalares","Pils."
111973,"Planorbis tchadiensis","Germ"
167493,"Drepanotrema rusei","Dunker & Clessin"
167033,"Gyraulus santacruzense","Germ."
99681,"Segmentina kemyi","Kr."
167305,"Planorbis indicus","Bens."
65555,"Calliostoma lima","Philippi"
78427,"Solariella obscura planula","Verrill"
82247,"Gibbula divaricata rarilineata","Mich."
67401,"Margarita helicina","Fabricius"
85734,"Calliostoma bigelowi","Cl. and Ag."
86428,"Trochus (Coelotrochus) tiaratus","Fisher"
92612,"Trochus (Tectus) dentatus","Forsk."
85627,"Photinula violacaea",""
79148,"Tegula fasgiata","Lam."
87103,"Torina migrans","Desh."
67784,"Gibbula biporcata","Sowerby"
61615,"Clanculus bertheloti","Orb."
53662,"Tectus obliscus","Gmel"
61620,"Tegula byroniana","Wood"
65909,"Arqobuccinum scaber","King"
73141,"Yenerupis decussata","L."
63881,"Monilea apicina","Gould"
45853,"Tegula rubroflammulata","(Koch ""in"" Philippi, 1843)"
58090,"Calliostoma javanicum","Lamarck"
79502,"Gibbula umbilicalis agathensis","Recl."
43329,"Lischkeia cidaris","(Carpenter, 1864)"
53847,"Periploma margaritacea","Lamarck"
221774,"Pholadomya bellona","D'Orb."
231560,"Pholadomya subfidicula","Münst"
223230,"Pholadomya carinata","Gf."
47973,"Poromya tenuiconcha","(Dall, 1913)"
50090,"Asthenothaerus","Carpenter, 1864"
61577,"Thracia morrisoni","Petit 1964"
47691,"Thracia","Leach in Blainville, 1824"
90255,"Cuspidouria rostrata","Spengler"
38991,"Verticordia fischeriana","Dall, 1881"
51583,"Lyonsiella","M. Sars, 1782"
173412,"Caelatura randabeli","Bgt."
175316,"Lampsilis bracteatus","Gld."
177039,"Unio lanceolatus","Lea, 1828"
179701,"Pleurobema oviforma","Conrad"
114147,"Lampsilis falaciosa","Simpson"
168614,"Lampsilis nigerrimus","Lea"
179176,"Physunio inornatus","Lea"
176147,"Carunculina parvae","Barnes"
58480,"Pleurobema troscheliana","Lea"
54461,"Anondonta imbecillis","Say"
49124,"Unio pavensis","Lea"
53763,"Dysnomia flexuosa","Raf."
67267,"Lampsilis radiaus","Gmel."
65209,"Fusconaia hebetata","Conrad"
57038,"Ptychobranchus occidontalis","Con."
81393,"Lampsilis oqeecheensis","Conrad"
52290,"Lampsilis excavatus","Lea"
53352,"Ptychobranchus fasciolara","Rafinesque"
63791,"Lampsilis cerioea","Say"
60063,"Alasmidonta calceola","Lea"
63662,"Unio patsaligensis","Simpson"
53357,"Anodontoides radiatus","Conrad, 1834"
54987,"Anodonta benedictensis","(Say, 1817)"
59411,"Pleurobema flavidulum","Lea"
53841,"Ligumia fragilis","(Raf. 1820)"
53843,"Epioblasma capsaeformis","(Lea, 1834)"
51775,"Fusnonaia flava","Raf"
41112,"Cyclonaias tuberculata","(Rafinesque, 1820)"
55939,"Spondylus varius","Sowerby, 1829"
56745,"Spondylus squamosus","Schreibers, 1793"
49058,"Spondylus squamosis","Schreiber"
178850,"Spondylus rotundatus","Heilprin"
241806,"Astarte varians","Con."
225752,"Astarte planata?","Sow."
97976,"Astarte lens","Stimpson"
101542,"Machaera radiata","Lin."
222399,"Astarte bucheara","d'Orb."
220049,"Astarte perplana","Conrad"
68266,"Astarte unduata","Gould"
86311,"Astarte castanea castanea","Say"
78458,"Astarte globosa","Moller"
48883,"Astarte castanea","(Say, 1822)"
47992,"Astarte","J. Sowerby, 1816"
51981,"Taxocardia floridana","Olsson and Harbison"
57788,"Astarte crenata","Gray"
108308,"Cuma costata","Blainv"
415414,"Carditopsis gofasi","Salas & Cosel, 1991"
47572,"Crassatella digueti",""
112790,"Cernuella variabilis","(Drap.)"
170595,"Helicella accompsia",""
169058,"Helicella terrestris","(Penn.)"
170103,"Helicella talmacensis",""
110525,"Helicella (Xerocrassa)","Ferussac, 1821"
169681,"Helicella allurionum",""
170641,"Helicella azamihoe",""
169678,"Helicella adolphi var. fulva",""
101317,"Helicella actua","Drap."
170350,"Helicella caruanae",""
170352,"Helicella cemenelea",""
100647,"Helicella acuta","Drp."
100544,"Helicella cespitum turgescens","Drap."
102568,"Helicella barcinensis",""
102571,"Helicella gasulli","de Zarate"
105568,"Helicella erratica","Mab"
88964,"Batissa violacea var. celebensis","v Mts."
74776,"Corbicula primeana","Morelet"
83639,"Corbicula indigotina","Heude"
83646,"Corbicula conica","Heude"
80242,"Cyrena mexicana","Sowerby"
80134,"Corbicula levivscula","Prime"
79696,"Cyrena placida","Desh."
74212,"Cyrena maritima","C.B. Ads."
85152,"Potamoides zonalis","Brug."
80606,"Cyrena jayensis","Lea"
67197,"Corbicula sandai","Reinhardt"
72406,"Polymesoda meridionalis","Prime"
89331,"Batissa tenebrosa","Hols"
89350,"Luoplax subcarinata","Say"
94767,"Nodularia grayana","Lea"
88326,"Corbicula fulminea",""
90675,"Corbicula pulsilla","(Phil.)"
63937,"Helicella cretica barkaensis","Stur."
178492,"Patula striatella",""
180177,"Monacha rusicadensis","Let"
102581,"Helicella monistrolensis","Fagot"
75347,"Helicella daurae","Paladilhe"
95812,"Helicella cretica sitiensis","Mal"
80279,"Microceramus guanicanus","H.B. Baker"
54812,"Microceramus cienfuegoensis","Pils. and Hend."
68477,"Microceramus kieneri","(Pfeiffer, 1846)"
78241,"Microceramus gossei costatus","Pfr."
54467,"Microceramus petitianus perconicus","Pils."
75077,"Microceramus floridanus","Pils"
87892,"Proserpinella berendti","Bland"
86855,"Septaria macrocephala","Le Guillon"
88867,"Septaria lineata subrostrata","v Mts"
84270,"Septaria borbonica suborbicularis","Sowerby"
49879,"Septaria borbonica","Borg."
503669,"Festilyria","Pilsbry & Olsson, 1954"
503670,"Festilyria duponti","(Weaver, 1968)"
503689,"Spiraxis cumingiana","Pfeiffer, 1855"
71380,"Lampedusa kaltenbachi kureki","Brandt"
71386,"Lampedusa endersi","Brandt."
64429,"Helicella virgata suberis","Loc."
76780,"Helicella gouini","West"
67613,"Helicella elegans","Gmelin"
76066,"Helicella (Trochoidea) idalia","(Oliver, 1801)"
58934,"Helicella derbentina","Krym."
56836,"Helicella tuberculosa","Conr."
180382,"Monacha freguens","Mouss"
55314,"Septaria boronica suborbicularis","Sby."
95289,"Stomatia obscura","Lamarck"
68323,"Stomatella imbricata","Lam."
68280,"Eulithidium substriatum","Carpenter"
71514,"Tricolia tessellala","P. and M."
51509,"Tricolia pullus pullus","(Linnaeus, 1758)"
85108,"Opeas heurni","Vernh"
85807,"Pseudoglessula retifera","v. Mts."
66765,"Opeas hunnense","Rang"
54747,"Obeliscus salleanus","Rve."
52808,"Obeliscus dominicensis","Pfr."
51784,"Obeliscus dominicanus hasta","Pfr."
68758,"Amphibulina patula","Brug."
64465,"Subulina striatella","Rang"
63016,"Euonyma platyacme","M. + P."
105402,"Neosubulina harterti","Sm"
180294,"Triopicorbus obstructus","Morelet"
169938,"Schizostoma virens","Lea"
181149,"Succinea potris","Linnaeus, 1758"
171273,"Succinea ovalis var. decampi","Say"
171011,"Succinea higginsii","Lea"
170511,"Schizostoma amplum","Anth."
100672,"Succinea (Succinea) putris","Linneaus, 1758"
64630,"Scutus corrugatus","Reeve"
64559,"Diodora larva","Reeve"
65023,"Scutus anatinus australis","Lamarck"
65026,"Scutus antipodes","Montfort, 1810"
65018,"Tugalia cicatricosa","A. Adams"
78711,"Chiazacmea flammea","Q. and G."
78613,"Fissurella barbariensis",""
66065,"Fissurella exquisita",""
38510,"Diodora dysoni","(Reeve, 1850)"
80678,"Goniodiscus cronkheitei catskillensis","Pils"
178665,"Goniodiscus rotundata","Mull"
415506,"Diodora singaporensis","(Reeve, 1850)"
169109,"Haliotis abbicans","Rve."
89626,"Haliotis pourtalesii","Meuschen"
90872,"Haliotis cracherudi","Leach"
64217,"Haliotis pustulata","Reeve"
80742,"Cristadens guppyi","Smith"
73790,"Haliotis osinina","Linne"
78180,"Haliotis cracherodii californiensis","Lam."
63785,"Haliotis portalesii","Dall"
100389,"Anisus kigenziensis","Preston"
102838,"Rotella vestiaria","M. Ch."
106120,"Segmentina (Planorbula) armigera","(Say)"
